Age,Gender,Income,Socks_Owned,Frequent_Losers,City_Location
18,Female,60130,13,False,New York
69,Female,98620,9,False,Denver
48,Female,101471,12,False,Washington
74,Female,126908,6,False,Philadelphia
52,Male,115798,18,False,Houston
61,Female,77118,19,False,Seattle
53,Male,136050,10,True,Denver
65,Male,94407,16,False,Washington
66,Male,74206,15,False,San Antonio
37,Male,87748,4,False,San Jose
43,Female,129893,14,False,Philadelphia
59,Female,148000,5,False,Columbus
78,Female,89065,5,False,Jacksonville
58,Female,99688,6,False,San Jose
48,Male,41100,20,False,Los Angeles
55,Female,34953,12,False,Dallas
72,Female,124870,2,False,Fort Worth
50,Female,75246,20,False,Indianapolis
21,Female,66356,20,False,Fort Worth
71,Female,85129,5,False,Columbus
30,Male,95163,5,False,Seattle
64,Male,90462,10,False,Phoenix
36,Female,70835,19,False,Dallas
27,Female,67024,5,False,Charlotte
49,Female,37248,18,False,San Jose
21,Male,39134,18,False,Chicago
85,Female,129103,15,False,Fort Worth
20,Male,25728,8,False,Dallas
26,Male,75596,10,False,San Francisco
33,Female,40642,19,False,Philadelphia
21,Female,49699,11,False,Phoenix
25,Female,38227,3,False,Chicago
24,Male,33659,14,False,San Francisco
52,Male,93965,6,False,Charlotte
87,Female,111764,19,False,Denver
24,Male,52507,15,False,Indianapolis
45,Male,42315,7,False,New York
45,Male,90051,11,False,New York
72,Female,66612,15,False,San Diego
52,Male,118244,1,False,San Jose
71,Male,114093,6,False,Jacksonville
85,Female,110738,6,False,Seattle
64,Male,49707,11,False,Jacksonville
15,Female,31461,20,False,San Jose
35,Male,56058,14,False,Columbus
27,Female,21699,19,False,Jacksonville
64,Male,82091,8,False,Chicago
31,Female,62560,17,False,San Jose
53,Male,120805,20,False,Columbus
43,Male,26231,19,False,Fort Worth
33,Female,56944,15,False,Washington
78,Female,123586,10,False,Houston
80,Male,97764,5,False,Columbus
64,Female,112646,4,False,San Francisco
72,Female,118298,20,False,Chicago
43,Female,31080,12,False,Chicago
77,Male,124361,7,False,Philadelphia
62,Male,77359,19,False,Washington
55,Male,51676,17,False,Houston
29,Male,93607,1,False,Indianapolis
35,Male,64497,5,False,Washington
53,Male,84798,19,True,Denver
35,Male,95580,13,False,Phoenix
35,Male,54488,5,False,Dallas
76,Male,112113,5,False,Seattle
55,Male,103373,16,False,San Jose
66,Female,50318,18,False,New York
10,Male,37193,15,False,Phoenix
50,Female,105653,16,False,Phoenix
30,Male,23443,18,False,Jacksonville
34,Male,70361,17,False,Austin
63,Female,142583,15,False,Los Angeles
38,Male,71539,2,False,San Diego
86,Female,134680,17,False,Jacksonville
29,Female,77457,13,False,Fort Worth
25,Female,79219,19,False,Phoenix
35,Female,95830,17,False,Austin
61,Female,109073,17,False,Jacksonville
56,Male,94256,14,False,Houston
80,Male,123423,11,False,New York
59,Male,136673,11,False,Phoenix
73,Male,139853,13,False,New York
42,Male,73409,7,False,Charlotte
55,Male,65349,1,False,Philadelphia
15,Female,29842,16,False,Phoenix
57,Female,74799,19,False,Chicago
65,Female,50566,13,False,New York
54,Female,107642,13,False,Chicago
34,Female,67549,7,False,Austin
43,Male,98079,15,False,San Francisco
59,Male,105507,7,False,Philadelphia
26,Male,35033,6,False,Seattle
14,Female,21489,1,False,New York
61,Female,50718,10,False,Philadelphia
50,Male,95913,13,False,Washington
59,Male,117345,11,False,Seattle
84,Female,105562,3,False,Charlotte
64,Male,75121,15,False,Jacksonville
49,Male,35582,10,False,Houston
73,Male,84163,14,False,Dallas
38,Female,108423,1,False,Dallas
62,Male,44153,14,False,Fort Worth
46,Male,74378,11,False,New York
33,Male,106859,19,False,New York
66,Female,136354,20,False,Indianapolis
65,Female,107133,10,False,Washington
79,Male,136259,13,False,Indianapolis
11,Female,21723,12,False,Washington
29,Male,25329,9,False,San Diego
27,Male,46956,6,False,Fort Worth
40,Female,98402,14,False,Austin
90,Male,149667,8,False,Fort Worth
21,Male,22315,17,False,Indianapolis
73,Male,82830,16,False,Fort Worth
58,Female,114602,17,False,Charlotte
64,Female,55210,1,False,Columbus
12,Male,35288,13,False,San Francisco
76,Female,146122,12,False,Indianapolis
54,Female,70924,6,False,Fort Worth
26,Male,58830,16,False,San Francisco
45,Female,35252,4,False,San Francisco
32,Female,76342,11,False,Los Angeles
86,Female,141148,7,False,Columbus
17,Male,29134,1,False,Chicago
63,Male,106608,7,False,Jacksonville
26,Male,59488,13,False,Philadelphia
75,Male,107973,11,False,San Diego
60,Male,77311,9,False,Columbus
59,Male,27046,17,False,Indianapolis
62,Female,69549,3,False,Dallas
21,Female,48864,9,False,San Francisco
51,Female,130195,18,False,Austin
57,Male,120005,13,False,Los Angeles
56,Female,106321,19,False,Philadelphia
86,Female,116712,3,False,San Francisco
16,Male,37181,15,False,Charlotte
51,Male,100633,13,False,Indianapolis
51,Female,31809,18,False,Los Angeles
97,Male,142393,18,False,Houston
19,Female,49364,20,False,Fort Worth
63,Male,105904,11,False,Jacksonville
16,Female,22261,5,False,Philadelphia
48,Female,44554,4,False,Philadelphia
54,Male,134578,2,False,Dallas
82,Female,110557,15,False,Columbus
36,Male,24364,17,False,Seattle
35,Male,88175,17,False,San Francisco
35,Male,34891,15,False,Phoenix
66,Female,52245,19,False,Seattle
75,Female,77627,18,False,Los Angeles
48,Male,102152,7,False,Columbus
93,Male,137242,2,False,Jacksonville
82,Female,102791,1,False,Columbus
30,Female,75469,8,False,Washington
41,Female,52209,1,False,Denver
52,Female,47368,16,False,Seattle
28,Female,49515,2,False,Los Angeles
44,Female,25712,17,False,San Jose
45,Male,127502,16,False,Fort Worth
52,Female,71538,11,False,New York
64,Male,58505,11,False,San Diego
35,Female,91993,1,False,Fort Worth
72,Male,122523,18,False,Jacksonville
70,Female,128963,12,False,Columbus
82,Female,129540,17,False,Dallas
39,Male,49990,15,False,Seattle
74,Female,105138,20,False,Phoenix
57,Male,110101,2,False,New York
70,Male,66187,19,False,Austin
15,Female,48631,3,False,Charlotte
49,Female,33274,8,False,Dallas
9,Female,34116,8,False,Houston
29,Female,66656,5,False,New York
78,Male,95108,6,False,Phoenix
53,Female,100946,15,False,Jacksonville
79,Male,149711,16,False,Chicago
65,Male,74675,18,False,New York
81,Male,143692,17,False,San Antonio
42,Female,102329,12,False,San Antonio
59,Female,126022,12,False,Jacksonville
35,Female,36770,13,False,Austin
90,Male,143979,1,False,Washington
82,Female,115392,2,False,San Diego
34,Male,105143,9,False,Fort Worth
32,Male,31091,5,False,Columbus
21,Male,62802,2,False,Washington
62,Female,139701,2,False,Charlotte
32,Female,67033,10,False,Charlotte
36,Female,60699,6,False,Fort Worth
41,Female,95214,11,False,Washington
16,Male,22835,16,False,Houston
23,Male,73398,3,False,Dallas
52,Female,54490,18,False,San Antonio
93,Male,140150,5,False,San Jose
45,Male,77586,19,False,Seattle
50,Male,103505,12,False,Chicago
15,Female,46399,1,False,Austin
62,Female,125523,12,False,New York
42,Female,68201,7,False,Indianapolis
44,Male,131477,7,False,Denver
47,Male,97626,18,False,Indianapolis
31,Male,66825,18,False,Houston
55,Female,71933,3,False,Fort Worth
40,Female,48498,6,False,Charlotte
62,Female,67032,8,False,San Francisco
49,Female,115209,10,False,Columbus
66,Female,116758,1,False,Jacksonville
20,Female,60606,15,False,San Diego
22,Male,62475,4,False,Fort Worth
53,Male,82133,3,False,San Antonio
55,Female,57843,18,False,Austin
92,Female,130083,4,False,San Jose
24,Female,32691,5,False,Philadelphia
23,Male,22120,6,False,Fort Worth
73,Female,123211,5,False,Jacksonville
37,Male,21817,5,False,New York
20,Female,45106,14,False,Houston
96,Male,143390,4,False,Fort Worth
62,Male,86802,2,False,New York
51,Male,59130,9,False,Charlotte
23,Female,20934,15,False,Columbus
50,Female,108850,2,False,Fort Worth
78,Female,108671,5,False,Washington
49,Male,117582,4,False,San Diego
38,Female,111081,6,False,Washington
88,Male,123971,12,False,Seattle
75,Female,144503,3,False,New York
35,Male,97988,3,False,San Francisco
6,Female,22211,17,False,Chicago
35,Female,71956,12,False,Jacksonville
65,Male,102536,15,False,San Diego
69,Female,60914,19,False,Seattle
42,Male,75656,12,False,Seattle
40,Female,82258,18,False,San Francisco
88,Male,144247,19,False,New York
61,Female,45485,12,False,San Jose
48,Female,66885,17,False,Philadelphia
42,Female,55022,14,False,Charlotte
7,Female,28244,3,False,San Antonio
35,Male,76506,17,False,Charlotte
59,Male,68778,4,False,Seattle
56,Female,83467,1,False,Indianapolis
35,Female,107246,7,False,Philadelphia
32,Female,63797,16,False,Chicago
63,Male,115747,7,False,Austin
66,Male,69395,5,False,Dallas
49,Male,78936,15,False,Los Angeles
51,Female,100983,13,False,Chicago
62,Female,58169,8,False,San Antonio
87,Male,118308,18,False,Jacksonville
22,Female,44165,4,False,Columbus
38,Male,42590,15,False,Washington
57,Male,50136,4,False,Philadelphia
11,Female,40107,4,False,San Diego
75,Female,135379,18,False,Jacksonville
52,Female,28705,20,False,San Antonio
41,Female,80837,13,False,Charlotte
40,Female,123224,17,False,New York
13,Female,36373,5,False,Dallas
69,Male,67142,17,False,San Diego
47,Male,139965,12,False,San Jose
48,Female,102971,1,False,Philadelphia
56,Male,33994,5,False,Fort Worth
37,Female,73316,12,False,Dallas
39,Male,100296,12,False,Jacksonville
48,Male,75450,4,False,Charlotte
26,Female,58087,2,False,Dallas
21,Male,52424,6,False,New York
51,Male,136384,12,False,Los Angeles
59,Female,42413,8,False,Columbus
73,Male,149835,18,True,Denver
44,Female,46473,14,False,Los Angeles
69,Male,71986,19,False,Los Angeles
62,Female,128763,16,False,Seattle
62,Female,115212,9,False,Denver
68,Female,140173,10,False,San Antonio
54,Male,85526,15,False,Fort Worth
59,Female,114691,15,False,Seattle
49,Male,109360,4,False,San Diego
37,Female,73853,9,False,Denver
59,Female,104722,15,False,San Jose
36,Male,59012,19,False,Charlotte
79,Female,88939,15,False,Denver
24,Female,25446,9,False,Denver
26,Female,59136,18,False,New York
48,Male,76766,9,False,Columbus
10,Male,35445,10,False,San Francisco
17,Female,53758,12,False,Washington
43,Female,22676,20,False,Fort Worth
19,Female,62904,6,False,San Antonio
46,Male,73463,5,False,Los Angeles
78,Female,110555,2,False,Washington
28,Male,81599,13,False,Columbus
31,Female,58166,18,False,Columbus
46,Female,95229,12,False,Phoenix
22,Female,55747,15,False,Charlotte
52,Female,86728,6,False,Houston
31,Male,49938,1,False,Chicago
38,Female,104110,14,False,San Diego
38,Female,38482,10,False,Fort Worth
63,Male,75833,19,False,Austin
86,Female,135827,18,False,Phoenix
59,Male,89822,18,False,Charlotte
29,Female,92454,13,False,Jacksonville
42,Female,81789,9,False,Washington
62,Male,58010,14,False,Seattle
37,Female,51384,1,False,Fort Worth
47,Male,133430,10,False,San Antonio
50,Male,30266,17,False,Washington
62,Female,120772,7,False,Phoenix
30,Male,43774,15,False,Fort Worth
23,Female,55830,7,False,San Diego
59,Male,29756,10,False,Seattle
72,Female,114974,7,False,Washington
67,Female,133488,17,False,Chicago
48,Female,68582,6,False,Washington
32,Male,21840,2,False,San Francisco
71,Male,63587,1,False,Columbus
35,Female,94220,3,False,Washington
76,Male,129666,12,False,Philadelphia
43,Female,94769,15,False,Seattle
62,Male,98375,12,False,Chicago
49,Female,142928,9,False,Philadelphia
37,Female,33764,8,False,Austin
29,Male,45632,10,False,Charlotte
82,Female,120870,7,False,Charlotte
58,Female,104394,8,False,Denver
22,Male,26834,15,False,Phoenix
65,Male,51036,11,False,San Jose
34,Male,100981,17,False,Washington
86,Male,121099,19,False,Houston
51,Female,128534,2,False,Fort Worth
65,Female,137547,4,False,Austin
90,Female,129785,16,False,Indianapolis
41,Male,100986,12,False,Philadelphia
67,Male,103200,20,False,Columbus
58,Male,147082,3,False,Fort Worth
14,Male,24492,8,False,Washington
27,Female,20905,10,False,Seattle
44,Male,89782,3,False,Phoenix
73,Female,148587,13,False,Dallas
15,Female,27547,19,False,New York
78,Male,146714,12,False,Dallas
17,Female,42318,3,False,New York
80,Male,98094,14,False,Washington
56,Male,78891,18,False,Fort Worth
51,Female,42295,17,False,Washington
32,Female,89744,8,False,Phoenix
45,Female,132543,3,False,Houston
41,Male,125945,9,False,Houston
51,Female,125359,5,False,San Jose
42,Female,59522,3,False,Fort Worth
47,Male,48911,17,False,San Diego
19,Male,29935,7,False,Fort Worth
77,Female,82069,7,False,Dallas
61,Male,52529,16,False,San Jose
22,Female,52017,5,False,San Francisco
26,Female,51413,19,False,Phoenix
20,Female,47343,18,False,Denver
25,Male,29102,12,False,Indianapolis
78,Male,120182,10,False,Dallas
15,Male,26498,17,False,Columbus
58,Female,87206,16,False,Columbus
28,Female,30631,13,False,San Francisco
32,Female,38173,10,False,San Francisco
48,Female,72339,9,False,Fort Worth
36,Male,43409,4,False,San Francisco
42,Male,116452,8,False,San Francisco
51,Male,38396,13,False,San Francisco
56,Female,74299,7,False,Fort Worth
47,Male,144829,14,False,San Diego
41,Female,50948,14,False,Philadelphia
39,Female,106681,2,False,Washington
52,Female,40876,14,False,Washington
43,Male,20168,3,False,Indianapolis
49,Male,120588,3,False,Seattle
81,Male,96944,5,False,New York
52,Male,116557,3,False,Washington
37,Female,56652,3,False,Philadelphia
46,Male,121345,14,False,Phoenix
92,Male,130556,19,False,Fort Worth
34,Female,104284,19,False,Charlotte
43,Male,72724,19,False,Austin
68,Male,106121,19,False,New York
78,Male,128550,7,False,Dallas
28,Male,39789,1,False,Denver
59,Male,136643,16,False,Columbus
55,Male,95663,11,False,Jacksonville
68,Male,110382,6,False,Philadelphia
60,Male,94151,5,False,Phoenix
11,Male,35814,2,False,Washington
36,Male,78221,16,False,Chicago
40,Female,80451,4,False,Houston
31,Female,50816,12,False,New York
84,Male,108236,20,False,Los Angeles
24,Male,31449,18,False,Phoenix
86,Male,123850,15,False,Fort Worth
45,Female,98277,8,False,San Jose
41,Male,66592,20,False,Denver
69,Male,143862,5,False,Fort Worth
23,Female,77535,17,False,Indianapolis
59,Female,107714,10,False,San Francisco
55,Male,132422,18,False,Houston
32,Female,21925,7,False,Dallas
83,Male,119849,9,False,Columbus
58,Male,76334,17,False,Philadelphia
65,Male,50660,7,False,Washington
73,Female,69163,9,False,Indianapolis
83,Male,131647,11,False,Houston
61,Female,43350,5,False,New York
50,Female,63588,5,False,Dallas
75,Male,149961,18,False,Austin
34,Male,62369,4,False,Washington
35,Male,31304,4,False,Indianapolis
74,Male,108032,9,False,San Diego
49,Male,95049,17,False,Charlotte
31,Male,30629,20,False,Chicago
74,Female,94905,15,False,Dallas
64,Male,97273,18,False,Washington
45,Male,85351,17,False,New York
82,Female,100600,16,False,Fort Worth
49,Female,92470,11,False,Jacksonville
41,Female,122821,6,False,Austin
32,Male,57136,13,False,Columbus
40,Male,67801,16,False,Phoenix
49,Female,26066,3,False,Fort Worth
37,Male,57967,18,False,San Antonio
64,Female,81612,2,False,Los Angeles
86,Female,144269,8,False,New York
44,Female,110970,6,False,Seattle
73,Male,118520,6,False,San Antonio
65,Female,74879,13,False,Fort Worth
43,Male,74424,7,False,San Diego
34,Female,52498,18,False,Philadelphia
10,Male,35647,3,False,San Antonio
69,Male,87303,4,False,Fort Worth
37,Male,87346,6,False,Denver
37,Female,58381,17,False,San Diego
75,Male,137691,6,False,Jacksonville
82,Male,110325,8,False,New York
36,Female,66674,17,False,Indianapolis
80,Male,142623,8,False,Seattle
19,Male,24746,2,False,Denver
45,Male,35189,12,False,New York
39,Female,33011,1,False,San Diego
39,Female,116686,11,False,Dallas
18,Male,46959,6,False,New York
65,Female,54284,16,False,Seattle
39,Male,64970,10,False,Columbus
36,Male,79210,4,False,San Diego
55,Male,61582,18,True,Denver
42,Female,90277,16,False,Dallas
12,Male,30600,9,False,Denver
76,Female,124508,16,False,Denver
36,Female,47074,11,False,Columbus
52,Female,113757,11,False,Philadelphia
74,Male,146965,5,False,Columbus
61,Male,96562,3,False,Jacksonville
38,Male,103194,18,False,Phoenix
65,Male,114569,3,False,Los Angeles
82,Female,143337,3,False,Los Angeles
47,Male,72511,16,False,Houston
38,Female,101108,18,False,Phoenix
41,Female,57406,14,False,Washington
42,Female,45797,10,False,Columbus
58,Male,112909,16,False,Philadelphia
44,Male,52248,20,False,Phoenix
47,Male,135556,3,False,Chicago
37,Male,109987,5,False,San Francisco
84,Female,109978,19,False,Jacksonville
45,Female,20108,20,False,Columbus
29,Female,70338,20,False,San Diego
44,Male,43052,18,False,Houston
86,Male,116934,6,True,Denver
53,Male,83819,12,False,San Diego
76,Female,146698,6,False,Phoenix
87,Female,138614,18,False,Houston
23,Female,23897,12,False,Denver
57,Male,47778,15,False,Houston
77,Female,100497,5,False,Fort Worth
21,Male,68272,6,False,Indianapolis
25,Male,26713,5,False,New York
45,Female,108533,15,False,Philadelphia
65,Male,56141,9,False,San Diego
26,Female,25532,17,False,Washington
50,Male,66682,16,False,Jacksonville
44,Male,33162,13,False,San Jose
38,Male,64916,13,False,Seattle
77,Female,109990,19,False,Washington
31,Male,44498,4,False,Austin
72,Male,92771,12,False,Phoenix
71,Female,116746,10,False,San Jose
72,Female,87519,4,False,Jacksonville
93,Female,130858,1,False,Chicago
61,Male,138112,1,False,Los Angeles
39,Male,109250,6,False,Philadelphia
43,Female,39258,7,False,San Diego
55,Female,145595,20,False,San Antonio
33,Male,54385,17,False,Fort Worth
65,Female,51621,9,False,Indianapolis
55,Male,74486,5,False,Columbus
44,Female,97665,10,False,San Diego
22,Female,68143,17,False,Fort Worth
32,Male,81526,5,False,Philadelphia
96,Female,146882,7,False,Houston
27,Male,58789,14,False,San Diego
70,Female,83959,10,False,Denver
64,Female,105134,9,False,Indianapolis
68,Female,71313,18,False,Austin
55,Male,48168,7,False,Charlotte
44,Female,91469,12,False,Fort Worth
78,Female,103335,12,False,Denver
55,Male,84160,10,False,Seattle
53,Male,40889,10,False,New York
43,Female,114992,17,False,San Francisco
65,Female,84734,18,False,San Diego
49,Female,136362,17,False,Austin
26,Male,27065,13,False,New York
41,Female,98659,11,False,San Jose
54,Female,108007,11,False,Fort Worth
41,Male,48759,15,False,San Diego
55,Male,91510,12,False,Houston
57,Female,133741,13,False,Denver
73,Female,86854,6,False,San Antonio
50,Male,130586,5,False,Seattle
32,Male,41994,16,False,New York
38,Female,102770,16,False,Seattle
26,Male,77665,14,False,San Jose
38,Male,51939,6,False,Fort Worth
58,Male,82315,6,False,Phoenix
74,Male,110291,10,False,Jacksonville
63,Female,57494,6,False,Houston
40,Male,87961,2,False,San Jose
54,Female,39952,15,False,Jacksonville
82,Female,108458,3,False,Denver
59,Female,136959,9,False,Denver
81,Female,118514,18,False,New York
46,Female,124191,18,False,Charlotte
59,Female,61432,19,False,San Antonio
52,Female,126109,1,False,Denver
12,Male,24145,10,False,Seattle
33,Male,100179,19,False,Indianapolis
51,Female,92753,18,False,Houston
70,Male,80093,11,True,Denver
61,Female,122838,9,False,San Diego
17,Male,40256,2,False,Indianapolis
71,Female,132180,18,False,Philadelphia
21,Male,57388,2,False,Seattle
82,Male,135384,8,False,New York
30,Female,37768,17,False,Columbus
57,Female,34771,11,False,Fort Worth
25,Female,62754,6,False,San Francisco
27,Female,69294,1,False,San Diego
65,Female,88317,11,False,Austin
24,Female,77827,19,False,Dallas
89,Male,147690,18,False,Chicago
37,Female,85475,18,False,Fort Worth
63,Female,116873,12,False,Chicago
83,Male,126986,2,False,Jacksonville
63,Female,141499,11,False,San Antonio
47,Male,66118,7,False,Los Angeles
44,Female,36112,16,False,Fort Worth
34,Female,76503,20,False,Austin
67,Female,128155,5,False,Phoenix
68,Male,135357,9,False,San Antonio
61,Female,79311,5,False,Charlotte
41,Female,116949,16,False,Philadelphia
25,Male,29921,16,False,Charlotte
37,Female,40335,17,False,San Diego
73,Male,69741,13,False,Fort Worth
44,Female,115039,2,False,San Francisco
50,Female,37149,7,False,New York
57,Female,30998,17,False,Jacksonville
32,Female,76760,2,False,Dallas
45,Female,114518,18,False,Fort Worth
58,Female,85490,18,False,Dallas
31,Female,48126,10,False,San Francisco
29,Male,68736,18,False,San Antonio
49,Male,135131,19,False,Chicago
57,Female,61929,10,False,Fort Worth
68,Female,117859,8,False,Phoenix
77,Female,111239,15,False,San Diego
12,Male,27715,5,False,Seattle
28,Male,38844,19,False,Columbus
63,Male,75849,5,True,Denver
65,Male,75157,5,False,Los Angeles
43,Female,38224,3,False,Dallas
47,Male,21996,16,False,Dallas
49,Female,141615,8,False,Fort Worth
30,Female,43149,16,False,San Jose
81,Male,107518,19,False,Chicago
57,Female,31621,14,False,Seattle
19,Female,26816,18,False,Dallas
16,Female,29584,2,False,Indianapolis
73,Female,83754,4,False,Charlotte
30,Female,67538,12,False,Washington
53,Male,75289,18,False,Fort Worth
42,Male,131421,4,False,New York
47,Female,122105,20,False,Dallas
64,Female,139875,8,False,Indianapolis
28,Male,92225,12,False,San Diego
61,Female,54341,8,False,San Francisco
43,Female,46489,5,False,Austin
29,Male,63118,1,False,Austin
72,Female,97949,16,False,San Antonio
37,Female,91610,6,False,Columbus
39,Male,67076,6,False,Columbus
45,Female,82407,8,False,San Antonio
76,Female,128330,6,False,San Diego
77,Female,129361,11,False,San Antonio
42,Male,93574,12,False,San Francisco
22,Male,62141,10,False,San Antonio
43,Female,120627,2,False,San Antonio
36,Female,47087,15,False,Indianapolis
27,Female,44590,7,False,Austin
43,Female,70051,4,False,San Francisco
89,Male,137475,17,False,Houston
44,Female,27706,5,False,Charlotte
70,Female,64707,13,False,Seattle
21,Male,24001,7,False,San Diego
93,Male,136178,1,False,San Diego
89,Male,121735,5,False,Houston
54,Male,133389,5,False,San Antonio
89,Male,124239,4,False,Phoenix
81,Male,117977,3,False,Austin
54,Female,149428,20,False,New York
64,Male,88905,5,False,Los Angeles
55,Female,79700,12,False,Washington
36,Male,52148,12,False,Fort Worth
41,Male,83478,19,False,Columbus
14,Male,37432,9,False,Chicago
45,Female,121712,11,False,Dallas
91,Female,133489,19,False,San Antonio
68,Male,124311,15,False,Indianapolis
26,Male,32263,6,False,Indianapolis
18,Male,27228,7,False,Indianapolis
37,Female,47498,6,False,Austin
53,Male,38714,10,False,Phoenix
45,Male,105891,7,False,Jacksonville
23,Female,66395,10,False,Jacksonville
37,Female,92542,8,False,Jacksonville
66,Male,65310,13,True,Denver
41,Male,49458,16,False,Philadelphia
20,Female,55984,10,False,San Antonio
33,Female,26716,2,False,Charlotte
88,Female,141761,6,False,San Francisco
74,Male,138498,3,False,Seattle
35,Male,68818,9,False,Indianapolis
36,Female,49200,9,False,Fort Worth
71,Female,136435,9,False,Charlotte
74,Male,92911,16,False,Phoenix
55,Female,111972,15,False,Charlotte
44,Female,136321,4,False,Fort Worth
46,Female,78359,20,False,Jacksonville
58,Male,135238,6,False,Chicago
29,Male,65382,7,False,San Jose
48,Female,127720,9,False,Indianapolis
42,Female,131629,18,False,Seattle
47,Male,98991,17,False,Fort Worth
55,Male,135435,13,False,Houston
54,Female,37303,3,False,Seattle
17,Male,36177,9,False,Phoenix
50,Female,131559,14,False,Jacksonville
45,Female,64014,6,False,Philadelphia
60,Male,139577,6,False,Philadelphia
28,Male,22704,18,False,Philadelphia
57,Male,117305,19,False,New York
11,Male,40139,19,False,Washington
24,Female,34122,2,False,San Antonio
56,Female,50187,8,False,San Jose
64,Female,102232,8,False,New York
43,Male,121993,18,False,San Diego
43,Female,103202,12,False,Denver
37,Male,25318,8,False,Washington
84,Female,117092,15,False,Austin
36,Male,86451,5,False,Columbus
45,Male,90501,13,False,Fort Worth
42,Female,131783,15,False,Fort Worth
63,Female,102820,9,False,Philadelphia
90,Male,133853,12,False,Dallas
58,Male,38072,1,False,Phoenix
30,Female,40360,12,False,San Francisco
61,Female,129559,8,False,Austin
75,Male,126220,19,False,New York
53,Female,54189,1,False,Chicago
64,Female,121130,4,False,Denver
87,Male,131249,20,False,Columbus
43,Male,106893,7,False,Austin
53,Female,114420,14,False,New York
46,Female,96151,8,False,Seattle
46,Male,46501,14,False,Columbus
49,Male,23586,10,False,Jacksonville
57,Male,102505,2,False,Dallas
36,Female,101556,2,False,Indianapolis
87,Female,143580,9,False,San Jose
65,Female,116968,19,False,Washington
84,Male,107592,2,False,Houston
56,Male,60251,10,False,Dallas
69,Male,66845,7,False,Jacksonville
71,Male,128497,12,False,Phoenix
62,Male,146113,16,False,New York
35,Male,77969,19,False,Chicago
68,Female,55405,16,False,Los Angeles
58,Male,47074,12,False,Fort Worth
59,Female,63876,20,False,San Jose
43,Female,100731,13,False,San Francisco
20,Female,53257,19,False,Los Angeles
44,Male,75117,5,False,Philadelphia
59,Male,89206,14,False,Los Angeles
56,Female,78059,20,False,San Diego
34,Male,100306,11,False,Philadelphia
29,Female,54896,8,False,Philadelphia
84,Female,113091,4,False,Indianapolis
88,Female,130822,14,False,Washington
40,Female,26636,4,False,Chicago
64,Male,120770,9,False,Los Angeles
49,Female,139230,17,False,New York
5,Female,22807,19,False,Chicago
64,Female,72922,12,False,Austin
56,Female,95123,13,False,Philadelphia
42,Male,49513,13,False,San Francisco
67,Male,116874,5,False,San Francisco
73,Male,144813,15,False,Seattle
44,Male,62584,1,False,Chicago
33,Female,80882,15,False,San Jose
40,Female,75229,4,False,Indianapolis
21,Male,60212,7,False,Charlotte
77,Female,128712,5,False,Phoenix
93,Male,135515,19,False,Houston
83,Female,136217,12,False,Austin
70,Male,94296,11,False,Columbus
72,Female,69501,8,False,Austin
75,Male,139142,1,False,San Antonio
21,Male,58667,1,False,New York
56,Female,112600,19,False,Austin
89,Male,132935,9,False,San Jose
66,Male,141737,11,False,San Jose
22,Female,71261,15,False,San Jose
56,Female,55340,10,False,Austin
73,Male,101911,5,False,Philadelphia
67,Male,110301,3,False,San Diego
86,Male,118370,6,True,Denver
14,Male,45314,5,False,Jacksonville
80,Female,111561,11,False,San Diego
43,Female,32257,9,False,San Diego
60,Male,70880,3,False,Chicago
45,Female,122266,19,False,Indianapolis
40,Female,32845,17,False,Los Angeles
50,Male,61433,9,False,Austin
43,Female,126589,1,False,San Diego
63,Male,146189,5,False,Charlotte
47,Female,95587,8,False,Washington
38,Female,95379,3,False,Philadelphia
70,Female,71620,16,False,Phoenix
70,Female,94041,18,False,Denver
85,Female,143847,16,False,Houston
71,Male,134237,6,False,Houston
54,Male,106446,18,False,Indianapolis
65,Male,89613,19,False,Columbus
80,Male,135558,15,False,San Diego
43,Female,136085,2,False,Philadelphia
49,Male,67460,8,False,Austin
17,Female,45630,14,False,Denver
71,Female,70845,18,False,Philadelphia
50,Male,20409,11,False,Charlotte
69,Female,140185,11,False,Columbus
78,Female,107417,2,False,Charlotte
44,Male,49754,11,False,Charlotte
61,Female,77853,1,False,San Diego
48,Male,30191,11,False,Seattle
24,Male,47861,11,False,Chicago
52,Female,114431,5,False,Denver
34,Female,59167,14,False,Chicago
48,Female,147341,19,False,Houston
76,Female,91786,11,False,New York
41,Male,61740,5,False,Austin
46,Male,65464,10,False,San Francisco
75,Male,79447,17,False,Phoenix
60,Female,73175,4,False,San Jose
18,Female,33749,13,False,Washington
78,Male,103405,18,False,Seattle
50,Female,61152,18,False,Philadelphia
64,Male,130160,5,False,Indianapolis
39,Male,95316,4,False,Indianapolis
24,Male,59847,5,False,San Diego
59,Female,106607,7,False,San Jose
36,Male,39476,8,False,Philadelphia
45,Male,110470,2,False,Columbus
67,Male,105489,7,False,Seattle
46,Female,103820,19,False,Los Angeles
44,Female,79930,20,False,Los Angeles
57,Male,71654,2,False,San Francisco
44,Female,52830,10,False,Seattle
51,Male,148756,17,False,New York
53,Female,119867,15,False,Columbus
48,Female,77822,14,False,San Antonio
50,Female,58397,17,False,Fort Worth
44,Female,42761,20,False,Chicago
26,Male,35586,14,False,Columbus
55,Female,99712,8,False,Denver
79,Male,124315,16,False,Washington
42,Female,46844,9,False,Jacksonville
51,Male,51147,18,True,Denver
